filename	place	building	detail	date	calc	camera	product	year	film	nr
gsch-1995-07-25	Berlin	Friedrichstr. / Leipziger Str.			1995	Nikon	Fuji RD 100	1995	07	25
gsch-1995-07-26	Berlin	Friedrichstr.			1995	Nikon	Fuji RD 100	1995	07	26
gsch-1995-07-27	Berlin	Friedrichstr.			1995	Nikon	Fuji RD 100	1995	07	27
gsch-1995-07-28	Berlin	Friedrichstr.			1995	Nikon	Fuji RD 100	1995	07	28
gsch-1995-07-29	Berlin	Friedrichstr. ?			1995	Nikon	Fuji RD 100	1995	07	29
gsch-1995-07-30	Berlin	Kochstr.?			1995	Nikon	Fuji RD 100	1995	07	30
gsch-1995-07-31	Berlin	Kochstr.?	Durchblick z. Leipziger Str.		1995	Nikon	Fuji RD 100	1995	07	31
gsch-1995-07-32	Berlin	Kochstr.?			1995	Nikon	Fuji RD 100	1995	07	32
gsch-1995-07-33	Berlin	Kochstr.?			1995	Nikon	Fuji RD 100	1995	07	33
gsch-1995-07-34	Berlin	Leipziger Str.			1995	Nikon	Fuji RD 100	1995	07	34
gsch-1995-07-35	Berlin	Gendarmenmarkt	Konzerthaus		1995	Nikon	Fuji RD 100	1995	07	35
gsch-1995-07-36	Berlin	Gendarmenmarkt	frz. Dom		1995	Nikon	Fuji RD 100	1995	07	36
gsch-1995-08-01	Berlin	Lindenstr., Jüd. Mus.	D. Liebeskind	(So. 14.5.1995)	1995-05-14			1995	08	1
gsch-1995-08-02	Berlin	Lindenstr., Jüd. Mus.		(So. 14.5.1995)	1995-05-14			1995	08	2
gsch-1995-08-03	Berlin	Alte Nationalgalerie		(So. 14.5.1995)	1995-05-14			1995	08	3
gsch-1995-08-04	Berlin	Alte Nationalgalerie		(So. 14.5.1995)	1995-05-14			1995	08	4
gsch-1995-08-05	Berlin	Alte Nationalgalerie		(So. 14.5.1995)	1995-05-14			1995	08	5
gsch-1995-08-06	Berlin	Alexanderpl		(So. 14.5.1995)	1995-05-14			1995	08	6
gsch-1995-08-07	Berlin	Rathausstr.		(So. 14.5.1995)	1995-05-14			1995	08	7
gsch-1995-08-08	Berlin	Alexanderpl.		(So. 14.5.1995)	1995-05-14			1995	08	8
gsch-1995-08-09	Berlin	Alexanderpl.		(So. 14.5.1995)	1995-05-14			1995	08	9
gsch-1995-08-10	Berlin	Rathausstr.		(So. 14.5.1995)	1995-05-14			1995	08	10
gsch-1995-08-11	Berlin	Rathausstr.		(So. 14.5.1995)	1995-05-14			1995	08	11
gsch-1995-08-12	Berlin	Alexanderpl.		(So. 14.5.1995)	1995-05-14			1995	08	12
gsch-1995-08-13	Berlin	Grunerstr. n. O.		(So. 14.5.1995)	1995-05-14			1995	08	13
gsch-1995-08-14	Berlin	Nikolaiviertel		(So. 14.5.1995)	1995-05-14			1995	08	14
gsch-1995-08-15	Berlin	Nikolaiviertel		(So. 14.5.1995)	1995-05-14			1995	08	15
gsch-1995-08-16	Berlin	Nikolaikirche		(So. 14.5.1995)	1995-05-14			1995	08	16
gsch-1995-08-17	Berlin	Nikolaikirche		(So. 14.5.1995)	1995-05-14			1995	08	17
gsch-1995-08-18	Berlin	Planungsmodell		(So. 14.5.1995)	1995-05-14			1995	08	18
gsch-1995-08-19	Berlin	Planungsmodell		(So. 14.5.1995)	1995-05-14			1995	08	19
gsch-1995-08-20	Berlin	Planungsmodell		(So. 14.5.1995)	1995-05-14			1995	08	20
gsch-1995-08-21	Berlin	Alte Bibliothek		(So. 14.5.1995)	1995-05-14			1995	08	21
gsch-1995-08-22	Berlin	Alte Bibliothek		(So. 14.5.1995)	1995-05-14			1995	08	22
gsch-1995-08-23	Berlin	Gendarmenmarkt	"Edelplatte"	(So. 14.5.1995)	1995-05-14			1995	08	23
gsch-1995-08-24	Berlin	Gendarmenmarkt	"Edelplatte"	(So. 14.5.1995)	1995-05-14			1995	08	24
gsch-1995-08-25	Berlin	Gendarmenmarkt		(So. 14.5.1995)	1995-05-14			1995	08	25
gsch-1995-08-26	Berlin	Charlottenstr.	"Edelplatte"	(So. 14.5.1995)	1995-05-14			1995	08	26
gsch-1995-08-27	Berlin	Charlottenstr.		(So. 14.5.1995)	1995-05-14			1995	08	27
gsch-1995-08-28	Berlin	Charlottenstr.		(So. 14.5.1995)	1995-05-14			1995	08	28
gsch-1995-08-29	Berlin	Charlottenstr.		(So. 14.5.1995)	1995-05-14			1995	08	29
gsch-1995-08-30	Berlin	Friedrichstr.		(So. 14.5.1995)	1995-05-14			1995	08	30
gsch-1995-08-31	Berlin	Friedrichstr.		(So. 14.5.1995)	1995-05-14			1995	08	31
gsch-1995-08-32	Berlin	Friedrichstr.		(So. 14.5.1995)	1995-05-14			1995	08	32
gsch-1995-08-33	Berlin	Kreuzigung v. Hans Mair v. Landshut	Gemäldegalerie Dahlem	(Datum?)	1995			1995	08	33
gsch-1995-08-34	Berlin	Kreuzigung v. Hans Mair v. Landshut	Gemäldegalerie Dahlem	(Datum?)	1995			1995	08	34
gsch-1995-08-35	Berlin	Kreuzigung v. Hans Mair v. Landshut	Gemäldegalerie Dahlem	(Datum?)	1995			1995	08	35
gsch-1995-08-36	Berlin	Schloßstr. 	H. Baller	(Datum?)	1995			1995	08	36
gsch-1995-09-01					1995	Nikon	Konica	1995	09	1
gsch-1995-09-02					1995	Nikon	Konica	1995	09	2
gsch-1995-09-03	Berlin	Schloßstr.			1995	Nikon	Konica	1995	09	3
gsch-1995-09-04	Berlin	Schloßstr.			1995	Nikon	Konica	1995	09	4
gsch-1995-09-05	Berlin	(Pers.)			1995	Nikon	Konica	1995	09	5
gsch-1995-09-06	Berlin	(Pers.)			1995	Nikon	Konica	1995	09	6
gsch-1995-09-07	Berlin	(Pers.)			1995	Nikon	Konica	1995	09	7
gsch-1995-09-08	Berlin	(Pers.)			1995	Nikon	Konica	1995	09	8
gsch-1995-09-09	Berlin	(Enten)			1995	Nikon	Konica	1995	09	9
gsch-1995-09-10	Berlin	Corbusierhaus			1995	Nikon	Konica	1995	09	10
gsch-1995-09-11	Berlin	Corbusierhaus	(Blick auf Berlin)		1995	Nikon	Konica	1995	09	11
gsch-1995-09-12	Berlin	Corbusierhaus			1995	Nikon	Konica	1995	09	12
gsch-1995-09-13	Berlin	Corbusierhaus			1995	Nikon	Konica	1995	09	13
gsch-1995-09-14	Berlin	Corbusierhaus	Kleihues		1995	Nikon	Konica	1995	09	14
gsch-1995-09-15	b. Wörlitz				1995	Nikon	Konica	1995	09	15
gsch-1995-09-16	Wörlitz	Schloss, Stadtseite			1995	Nikon	Konica	1995	09	16
gsch-1995-09-17	Wörlitz	Kirche			1995	Nikon	Konica	1995	09	17
gsch-1995-09-18	Wörlitz	Kirche			1995	Nikon	Konica	1995	09	18
gsch-1995-09-19	Wörlitz	Kirche			1995	Nikon	Konica	1995	09	19
gsch-1995-09-20	Wörlitz	Schloss Gartenseite			1995	Nikon	Konica	1995	09	20
gsch-1995-09-21	Wörlitz	Blick z. got. Haus			1995	Nikon	Konica	1995	09	21
gsch-1995-09-22	Wörlitz	Torbau			1995	Nikon	Konica	1995	09	22
gsch-1995-09-23	Wörlitz	Torbau			1995	Nikon	Konica	1995	09	23
gsch-1995-09-24	München	Nordendstr.	TV mit Rainer		1995	Nikon	Konica	1995	09	24
gsch-1995-09-25	München	Nordendstr.			1995	Nikon	Konica	1995	09	25
gsch-1995-09-26	München	Nordendstr.	Treppenhaus		1995	Nikon	Konica	1995	09	26
gsch-1995-09-27	München	Nordendstr.			1995	Nikon	Konica	1995	09	27
gsch-1995-09-28	München	Nordendstr.			1995	Nikon	Konica	1995	09	28
gsch-1995-09-29	Repros:	Straubing: Ursulinenki.	(für Vertrtung im HS Schütz)		1995	Nikon	Konica	1995	09	29
gsch-1995-09-30	Repros:	Frauenzell			1995	Nikon	Konica	1995	09	30
gsch-1995-09-31	Repros:	Zentralbauentw.			1995	Nikon	Konica	1995	09	31
gsch-1995-09-32	Repros:	Schnitt, GR, Straubing			1995	Nikon	Konica	1995	09	32
gsch-1995-09-33	Repros:	Weltenbg. Hochaltar			1995	Nikon	Konica	1995	09	33
gsch-1995-09-34	Repros:	Weltenbg. Blick n. W.			1995	Nikon	Konica	1995	09	34
gsch-1995-09-35	Repros:	Weltenbg. Blick n. O.			1995	Nikon	Konica	1995	09	35
gsch-1995-09-36	Repros:	Weltenbg. GR u. AR			1995	Nikon	Konica	1995	09	36
gsch-1995-10-01	Salzburg	Kajetanerkirche		Sa. 24.6.1995	1995-06-24			1995	10	1
gsch-1995-10-02	Salzburg	Kajetanerkirche		Sa. 24.6.1995	1995-06-24			1995	10	2
gsch-1995-10-03	Salzburg	Kajetanerkirche		Sa. 24.6.1995	1995-06-24			1995	10	3
gsch-1995-10-04	Salzburg	Kajetanerkirche		Sa. 24.6.1995	1995-06-24			1995	10	4
gsch-1995-10-05	Salzburg	Kajetanerkirche		Sa. 24.6.1995	1995-06-24			1995	10	5
gsch-1995-10-06	Salzburg	Kajetanerkirche		Sa. 24.6.1995	1995-06-24			1995	10	6
gsch-1995-10-07	Salzburg	Kajetanerkirche		Sa. 24.6.1995	1995-06-24			1995	10	7
gsch-1995-10-08	Salzburg	Kajetanerkirche		Sa. 24.6.1995	1995-06-24			1995	10	8
gsch-1995-10-09	Salzburg	Kajetanerkirche		Sa. 24.6.1995	1995-06-24			1995	10	9
gsch-1995-10-10	Salzburg	Kajetanerkirche		Sa. 24.6.1995	1995-06-24			1995	10	10
gsch-1995-10-11	Salzburg	Kajetanerkirche		Sa. 24.6.1995	1995-06-24			1995	10	11
gsch-1995-10-12	Salzburg	Kajetanerkirche		Sa. 24.6.1995	1995-06-24			1995	10	12
gsch-1995-10-13	Salzburg	Kajetanerkirche		Sa. 24.6.1995	1995-06-24			1995	10	13
gsch-1995-10-14	Salzburg	Kajetanerkirche		Sa. 24.6.1995	1995-06-24			1995	10	14
gsch-1995-10-15	Salzburg	Kajetanerkirche		Sa. 24.6.1995	1995-06-24			1995	10	15
gsch-1995-10-16	Salzburg	Kajetanerkirche		Sa. 24.6.1995	1995-06-24			1995	10	16
gsch-1995-10-17	Salzburg	Kajetanerkirche		Sa. 24.6.1995	1995-06-24			1995	10	17
gsch-1995-10-18	Salzburg	Kajetanerkirche		Sa. 24.6.1995	1995-06-24			1995	10	18
gsch-1995-10-19	Salzburg	Kajetanerkirche		Sa. 24.6.1995	1995-06-24			1995	10	19
gsch-1995-10-20	Salzburg	Kajetanerkirche		Sa. 24.6.1995	1995-06-24			1995	10	20
gsch-1995-10-21	Salzburg	Kajetanerkirche		Sa. 24.6.1995	1995-06-24			1995	10	21
gsch-1995-10-22	Salzburg	Kajetanerkirche		Sa. 24.6.1995	1995-06-24			1995	10	22
gsch-1995-10-23	Salzburg	Kajetanerkirche		Sa. 24.6.1995	1995-06-24			1995	10	23
gsch-1995-10-24	Salzburg	Kajetanerkirche		Sa. 24.6.1995	1995-06-24			1995	10	24
gsch-1995-10-25	Salzburg	Kajetanerkirche		Sa. 24.6.1995	1995-06-24			1995	10	25
gsch-1995-10-26	Salzburg	Kajetanerkirche		Sa. 24.6.1995	1995-06-24			1995	10	26
gsch-1995-10-27	Salzburg	Kajetanerkirche		Sa. 24.6.1995	1995-06-24			1995	10	27
gsch-1995-10-28	Salzburg	Kajetanerkirche		Sa. 24.6.1995	1995-06-24			1995	10	28
gsch-1995-10-29	Salzburg	Kajetanerkirche		Sa. 24.6.1995	1995-06-24			1995	10	29
gsch-1995-10-30	Salzburg	Kajetanerkirche		Sa. 24.6.1995	1995-06-24			1995	10	30
gsch-1995-10-31	Salzburg	Kajetanerkirche		Sa. 24.6.1995	1995-06-24			1995	10	31
gsch-1995-10-32	Salzburg	Kajetanerkirche		Sa. 24.6.1995	1995-06-24			1995	10	32
gsch-1995-10-33	Salzburg	Kajetanerkirche		Sa. 24.6.1995	1995-06-24			1995	10	33
gsch-1995-10-34	Salzburg	Kajetanerkirche		Sa. 24.6.1995	1995-06-24			1995	10	34
gsch-1995-10-35	Salzburg	Kajetanerkirche		Sa. 24.6.1995	1995-06-24			1995	10	35
gsch-1995-10-36	Salzburg	Kajetanerkirche		Sa. 24.6.1995	1995-06-24			1995	10	36
gsch-1996-01-01					1996	Nikon	Fuji RD 100	1996	01	1
gsch-1996-01-02	Wittenberg	Stadtkirche		So 17.12.1995	1995-12-17	Nikon	Fuji RD 100	1996	01	2
gsch-1996-01-03	Wittenberg	Stadtkirche		So 17.12.1995	1995-12-17	Nikon	Fuji RD 100	1996	01	3
gsch-1996-01-04	Wittenberg	Stadtkirche	"Judensau"	So 17.12.1995	1995-12-17	Nikon	Fuji RD 100	1996	01	4
gsch-1996-01-05	Wittenberg	Rathaus		So 17.12.1995	1995-12-17	Nikon	Fuji RD 100	1996	01	5
gsch-1996-01-06	Wittenberg	Schloßkirche / Schloß		So 17.12.1995	1995-12-17	Nikon	Fuji RD 100	1996	01	6
gsch-1996-01-07	Wittenberg	Schloßkirche / Schloß		So 17.12.1995	1995-12-17	Nikon	Fuji RD 100	1996	01	7
gsch-1996-01-08	Wittenberg	Schloßkirche / Schloß		So 17.12.1995	1995-12-17	Nikon	Fuji RD 100	1996	01	8
gsch-1996-01-09	Wittenberg	Rathaus		So 17.12.1995	1995-12-17	Nikon	Fuji RD 100	1996	01	9
gsch-1996-01-10	Wittenberg	Lutherhalle		So 17.12.1995	1995-12-17	Nikon	Fuji RD 100	1996	01	10
gsch-1996-01-11	Leipzig	Härtelstr.		5.1.1996	1996-01-05	Nikon	Fuji RD 100	1996	01	11
gsch-1996-01-12	Leipzig	Blick vom Fockeberg		Sa. 13.1.1996	1996-01-13	Nikon	Fuji RD 100	1996	01	12
gsch-1996-01-13	Leipzig	Blick vom Fockeberg		Sa. 13.1.1996	1996-01-13	Nikon	Fuji RD 100	1996	01	13
gsch-1996-01-14	Leipzig	Blick vom Fockeberg		Sa. 13.1.1996	1996-01-13	Nikon	Fuji RD 100	1996	01	14
gsch-1996-01-15	Leipzig	Blick vom Fockeberg		Sa. 13.1.1996	1996-01-13	Nikon	Fuji RD 100	1996	01	15
gsch-1996-01-16	Leipzig	Blick vom Fockeberg		Sa. 13.1.1996	1996-01-13	Nikon	Fuji RD 100	1996	01	16
gsch-1996-01-17	Leipzig	Blick vom Fockeberg		Sa. 13.1.1996	1996-01-13	Nikon	Fuji RD 100	1996	01	17
gsch-1996-01-18	Leipzig	Blick vom Fockeberg		Sa. 13.1.1996	1996-01-13	Nikon	Fuji RD 100	1996	01	18
gsch-1996-01-19	Leipzig	Fockestr.		Sa. 13.1.1996	1996-01-13	Nikon	Fuji RD 100	1996	01	19
gsch-1996-01-20	Leipzig	Fockestr.	1920er m. Barockelementen	Sa. 13.1.1996	1996-01-13	Nikon	Fuji RD 100	1996	01	20
gsch-1996-01-21	Leipzig	Fockestr.		Sa. 13.1.1996	1996-01-13	Nikon	Fuji RD 100	1996	01	21
gsch-1996-01-22	Zwickau	Bahnhofstr.		So. 14.1.1996	1996-01-14	Nikon	Fuji RD 100	1996	01	22
gsch-1996-01-23	Zwickau	Bahnhofstr.		So. 14.1.1996	1996-01-14	Nikon	Fuji RD 100	1996	01	23
gsch-1996-01-24	Zwickau	Bahnhofstr.		So. 14.1.1996	1996-01-14	Nikon	Fuji RD 100	1996	01	24
gsch-1996-01-25	Zwickau	Bahnhofstr.		So. 14.1.1996	1996-01-14	Nikon	Fuji RD 100	1996	01	25
gsch-1996-01-26	Zwickau	Bahnhofstr.		So. 14.1.1996	1996-01-14	Nikon	Fuji RD 100	1996	01	26
gsch-1996-01-27	Zwickau	Bahnhofstr.		So. 14.1.1996	1996-01-14	Nikon	Fuji RD 100	1996	01	27
gsch-1996-01-28	Zwickau	Marienkirche	Chor	So. 14.1.1996	1996-01-14	Nikon	Fuji RD 100	1996	01	28
gsch-1996-01-29	Zwickau	Marienkirche		So. 14.1.1996	1996-01-14	Nikon	Fuji RD 100	1996	01	29
gsch-1996-01-30	Zwickau	Marienkirche	Blick nach W.	So. 14.1.1996	1996-01-14	Nikon	Fuji RD 100	1996	01	30
gsch-1996-01-31	Zwickau	Marienkirche		So. 14.1.1996	1996-01-14	Nikon	Fuji RD 100	1996	01	31
gsch-1996-01-32	Zwickau	Marienkirche	Blick z. Chor	So. 14.1.1996	1996-01-14	Nikon	Fuji RD 100	1996	01	32
gsch-1996-01-33	Zwickau	Marienkirche		So. 14.1.1996	1996-01-14	Nikon	Fuji RD 100	1996	01	33
gsch-1996-01-34	Zwickau	Marienkirche		So. 14.1.1996	1996-01-14	Nikon	Fuji RD 100	1996	01	34
gsch-1996-01-35	Zwickau	Marienkirche	Pietà v. P. Breuer	So. 14.1.1996	1996-01-14	Nikon	Fuji RD 100	1996	01	35
gsch-1996-01-36	Zwickau	Marienkirche	Pietà v. P. Breuer	So. 14.1.1996	1996-01-14	Nikon	Fuji RD 100	1996	01	36
gsch-1996-02-01					1996	Nikon	Fuji RD 100	1996	02	1
gsch-1996-02-02	Zwickau	Marienkirche		(So. 14.1.1996)	1996-01-14	Nikon	Fuji RD 100	1996	02	2
gsch-1996-02-03	Zwickau	Marienkirche	(Choransicht)	(So. 14.1.1996)	1996-01-14	Nikon	Fuji RD 100	1996	02	3
gsch-1996-02-04	Zwickau	Marienkirche		(So. 14.1.1996)	1996-01-14	Nikon	Fuji RD 100	1996	02	4
gsch-1996-02-05	Zwickau	Marienkirche		(So. 14.1.1996)	1996-01-14	Nikon	Fuji RD 100	1996	02	5
gsch-1996-02-06	Zwickau	Fußgängerzone		(So. 14.1.1996)	1996-01-14	Nikon	Fuji RD 100	1996	02	6
gsch-1996-02-07	Zwickau	Fußgängerzone		(So. 14.1.1996)	1996-01-14	Nikon	Fuji RD 100	1996	02	7
gsch-1996-02-08	Zwickau	Fußgängerzone		(So. 14.1.1996)	1996-01-14	Nikon	Fuji RD 100	1996	02	8
gsch-1996-02-09	Zwickau	Rathaus		(So. 14.1.1996)	1996-01-14	Nikon	Fuji RD 100	1996	02	9
gsch-1996-02-10	Zwickau	altes Rathaus / Gewandhaus		(So. 14.1.1996)	1996-01-14	Nikon	Fuji RD 100	1996	02	10
gsch-1996-02-11	Zwickau	Katharinenkirche		(So. 14.1.1996)	1996-01-14	Nikon	Fuji RD 100	1996	02	11
gsch-1996-02-12	Zwickau					Nikon	Fuji RD 100	1996	02	12
gsch-1996-02-13	Zwickau	ehem. Gefängnis		(So. 14.1.1996)	1996-01-14	Nikon	Fuji RD 100	1996	02	13
gsch-1996-02-14	Zwickau	ehem. Schloß (Gefängnis)		(So. 14.1.1996)	1996-01-14	Nikon	Fuji RD 100	1996	02	14
gsch-1996-02-15	Zwickau	ehem. Schloß (Gefängnis)		(So. 14.1.1996)	1996-01-14	Nikon	Fuji RD 100	1996	02	15
gsch-1996-02-16	Zwickau	ehem. Schloß (Gefängnis)		(So. 14.1.1996)	1996-01-14	Nikon	Fuji RD 100	1996	02	16
gsch-1996-02-17	Zwickau	Schumannpl.		(So. 14.1.1996)	1996-01-14	Nikon	Fuji RD 100	1996	02	17
gsch-1996-02-18	Zwickau	Moritzstr. / Ecke ?		(So. 14.1.1996)	1996-01-14	Nikon	Fuji RD 100	1996	02	18
gsch-1996-02-19	Zwickau	Museum				Nikon	Fuji RD 100	1996	02	19
gsch-1996-02-20	Zwickau	Blick v. d. Museumskuppel		(So. 14.1.1996)	1996-01-14	Nikon	Fuji RD 100	1996	02	20
gsch-1996-02-21	Zwickau	St. ?	Schilling u. Gräbner	(So. 14.1.1996)	1996-01-14	Nikon	Fuji RD 100	1996	02	21
gsch-1996-02-22	Zwickau	St. ?		(So. 14.1.1996)	1996-01-14	Nikon	Fuji RD 100	1996	02	22
gsch-1996-02-23	Zwickau	Bahnhofstr.		(So. 14.1.1996)	1996-01-14	Nikon	Fuji RD 100	1996	02	23
gsch-1996-02-24	Zwickau	Hauptbahnhof		(So. 14.1.1996)	1996-01-14	Nikon	Fuji RD 100	1996	02	24
gsch-1996-02-25	Zwickau	Hauptbahnhof		(So. 14.1.1996)	1996-01-14	Nikon	Fuji RD 100	1996	02	25
gsch-1996-02-26	Leipzig			(So. 14.1.1996)	1996-01-14	Nikon	Fuji RD 100	1996	02	26
gsch-1996-02-27	Leipzig			(So. 14.1.1996)	1996-01-14	Nikon	Fuji RD 100	1996	02	27
gsch-1996-02-28	Leipzig			(So. 14.1.1996)	1996-01-14	Nikon	Fuji RD 100	1996	02	28
gsch-1996-02-29	Leipzig			(So. 14.1.1996)	1996-01-14	Nikon	Fuji RD 100	1996	02	29
gsch-1996-02-30	Leipzig			(So. 14.1.1996)	1996-01-14	Nikon	Fuji RD 100	1996	02	30
gsch-1996-02-31	Cottbus	Stadtringbrücke		Mi. 17.1.1996	1996-01-17	Nikon	Fuji RD 100	1996	02	31
gsch-1996-02-32	Cottbus	Spree		Mi. 17.1.1996	1996-01-17	Nikon	Fuji RD 100	1996	02	32
gsch-1996-02-33	Cottbus	Schloß Branitz	um 1770	Mi. 17.1.1996	1996-01-17	Nikon	Fuji RD 100	1996	02	33
gsch-1996-02-34	Cottbus	Schloßpark		Mi. 17.1.1996	1996-01-17	Nikon	Fuji RD 100	1996	02	34
gsch-1996-02-35	Cottbus	Schloß Branitz		Mi. 17.1.1996	1996-01-17	Nikon	Fuji RD 100	1996	02	35
gsch-1996-02-36	Cottbus	Schloß Branitz / Marstall		Mi. 17.1.1996	1996-01-17	Nikon	Fuji RD 100	1996	02	36
gsch-1996-03-01					1996	Nikon	Turachrome 100	1996	03	1
gsch-1996-03-02	Cottbus	Schloßpark		(Mi. 17.1.1996)	1996-01-17	Nikon	Turachrome 100	1996	03	2
gsch-1996-03-03	Cottbus	Schloßpark		(Mi. 17.1.1996)	1996-01-17	Nikon	Turachrome 100	1996	03	3
gsch-1996-03-04	Cottbus	Schloßpark		(Mi. 17.1.1996)	1996-01-17	Nikon	Turachrome 100	1996	03	4
gsch-1996-03-05	Cottbus	Schloßpark		(Mi. 17.1.1996)	1996-01-17	Nikon	Turachrome 100	1996	03	5
gsch-1996-03-06	Cottbus	Schloßpark	Neubau 1990er	(Mi. 17.1.1996)	1996-01-17	Nikon	Turachrome 100	1996	03	6
gsch-1996-03-07	Cottbus	Stadttheater	1908, B. Sehring	(Mi. 17.1.1996)	1996-01-17	Nikon	Turachrome 100	1996	03	7
gsch-1996-03-08	Cottbus	Stadttheater		(Mi. 17.1.1996)	1996-01-17	Nikon	Turachrome 100	1996	03	8
gsch-1996-03-09	Cottbus	Stadttheater		(Mi. 17.1.1996)	1996-01-17	Nikon	Turachrome 100	1996	03	9
gsch-1996-03-10	Cottbus	Altmarkt		(Mi. 17.1.1996)	1996-01-17	Nikon	Turachrome 100	1996	03	10
gsch-1996-03-11	Cottbus	St. Nikolai	M. 15. Jh.	(Mi. 17.1.1996)	1996-01-17	Nikon	Turachrome 100	1996	03	11
gsch-1996-03-12	Cottbus	St. Nikolai		(Mi. 17.1.1996)	1996-01-17	Nikon	Turachrome 100	1996	03	12
gsch-1996-03-13	Cottbus	St. Nikolai	"Altstadtplatte"	(Mi. 17.1.1996)	1996-01-17	Nikon	Turachrome 100	1996	03	13
gsch-1996-03-14	Cottbus	St. Nikolai		(Mi. 17.1.1996)	1996-01-17	Nikon	Turachrome 100	1996	03	14
gsch-1996-03-15	Cottbus	St. Nikolai		(Mi. 17.1.1996)	1996-01-17	Nikon	Turachrome 100	1996	03	15
gsch-1996-03-16	Cottbus	St. Nikolai		(Mi. 17.1.1996)	1996-01-17	Nikon	Turachrome 100	1996	03	16
gsch-1996-03-17	Cottbus	St. Nikolai	St. Nikolai	(Mi. 17.1.1996)	1996-01-17	Nikon	Turachrome 100	1996	03	17
gsch-1996-03-18	Cottbus	St. Nikolai		(Mi. 17.1.1996)	1996-01-17	Nikon	Turachrome 100	1996	03	18
gsch-1996-03-19	Cottbus	St. Nikolai		(Mi. 17.1.1996)	1996-01-17	Nikon	Turachrome 100	1996	03	19
gsch-1996-03-20	Cottbus	Blick v. Kirchturm	nach SW (Altmarkt)	(Mi. 17.1.1996)	1996-01-17	Nikon	Turachrome 100	1996	03	20
gsch-1996-03-21	Cottbus	Blick v. Kirchturm	nach SO	(Mi. 17.1.1996)	1996-01-17	Nikon	Turachrome 100	1996	03	21
gsch-1996-03-22	Cottbus	Blick v. Kirchturm	nach NW, "Altstadtplatte"	(Mi. 17.1.1996)	1996-01-17	Nikon	Turachrome 100	1996	03	22
gsch-1996-03-23	Cottbus	St. Nikolaus	Backsteinverband (sehr hohe Backsteine)	(Mi. 17.1.1996)	1996-01-17	Nikon	Turachrome 100	1996	03	23
gsch-1996-03-24	Cottbus	St. Nikolaus		(Mi. 17.1.1996)	1996-01-17	Nikon	Turachrome 100	1996	03	24
gsch-1996-03-25	Cottbus	Franziskanerklosterkirche		(Mi. 17.1.1996)	1996-01-17	Nikon	Turachrome 100	1996	03	25
gsch-1996-03-26	Cottbus	Kloster (Platz)	"Historismusplatte"	(Mi. 17.1.1996)	1996-01-17	Nikon	Turachrome 100	1996	03	26
gsch-1996-03-27	Tübingen	Universität	1930er	Di. 30.1.1996	1996-01-30	Nikon	Turachrome 100	1996	03	27
gsch-1996-03-28	Tübingen	Universitätsbibl.	1912, Paul Bonatz	Di. 30.1.1996	1996-01-30	Nikon	Turachrome 100	1996	03	28
gsch-1996-03-29	Tübingen	Universitätsbibl.		Di. 30.1.1996	1996-01-30	Nikon	Turachrome 100	1996	03	29
gsch-1996-03-30	Tübingen	Bebenhausener Pfleghof	ca. 1470	Di. 30.1.1996	1996-01-30	Nikon	Turachrome 100	1996	03	30
gsch-1996-03-31	Tübingen	Stiftskirche		Di. 30.1.1996	1996-01-30	Nikon	Turachrome 100	1996	03	31
gsch-1996-03-32	Tübingen	Stiftskirche	Chorsfenster; Peter Hemmel	Di. 30.1.1996	1996-01-30	Nikon	Turachrome 100	1996	03	32
gsch-1996-03-33	Tübingen	Nonnenhof		Di. 30.1.1996	1996-01-30	Nikon	Turachrome 100	1996	03	33
gsch-1996-03-34	Tübingen	Nonnenhof		Di. 30.1.1996	1996-01-30	Nikon	Turachrome 100	1996	03	34
gsch-1996-03-35	Tübingen	Nonnenhof	Dannecker	Di. 30.1.1996	1996-01-30	Nikon	Turachrome 100	1996	03	35
gsch-1996-03-36	Tübingen	Nonnenhof		Di. 30.1.1996	1996-01-30	Nikon	Turachrome 100	1996	03	36
gsch-1996-06-01					1996	Konica (snapshot)	Turachrome 100	1996	06	1
gsch-1996-06-02		Nordendstraße		Mi. 27.03.1996	1996-03-27	Konica (snapshot)	Turachrome 100	1996	06	2
gsch-1996-06-03	Holland? USA?			Mi. 27.03.1996	1996-03-27	Konica (snapshot)	Turachrome 100	1996	06	3
gsch-1996-06-04	Holland? USA?			Mi. 27.03.1996	1996-03-27	Konica (snapshot)	Turachrome 100	1996	06	4
gsch-1996-06-05	USA			Mi. 27.03.1996	1996-03-27	Konica (snapshot)	Turachrome 100	1996	06	5
gsch-1996-06-06	USA			Mi. 27.03.1996	1996-03-27	Konica (snapshot)	Turachrome 100	1996	06	6
gsch-1996-06-07	USA			Mi. 27.03.1996	1996-03-27	Konica (snapshot)	Turachrome 100	1996	06	7
gsch-1996-06-08	USA, Long Island			Mi. 27.03.1996	1996-03-27	Konica (snapshot)	Turachrome 100	1996	06	8
gsch-1996-06-09	USA, Long Island			Mi. 27.03.1996	1996-03-27	Konica (snapshot)	Turachrome 100	1996	06	9
gsch-1996-06-10	New York, Queens			Mi. 27.03.1996	1996-03-27	Konica (snapshot)	Turachrome 100	1996	06	10
gsch-1996-06-11	New York	Subway Howard Beach		Mi. 27.03.1996	1996-03-27	Konica (snapshot)	Turachrome 100	1996	06	11
